wid,name,url,domain
235,Compact Type 3 (Burnout Legends),https://burnout.fandom.com/wiki/Compact_Type_3_(Burnout_Legends),burnout.fandom.com
236,Console Accessories,https://burnout.fandom.com/wiki/Console_Accessories,burnout.fandom.com
237,Continental Run,https://burnout.fandom.com/wiki/Continental_Run,burnout.fandom.com
238,Cop Car,https://burnout.fandom.com/wiki/Cop_Car,burnout.fandom.com
239,Cop Racer,https://burnout.fandom.com/wiki/Cop_Racer,burnout.fandom.com
240,Cops and Robbers Pack,https://burnout.fandom.com/wiki/Cops_and_Robbers_Pack,burnout.fandom.com
241,Corner Chaos,https://burnout.fandom.com/wiki/Corner_Chaos,burnout.fandom.com
242,Coupe,https://burnout.fandom.com/wiki/Coupe,burnout.fandom.com
243,Coupe (Burnout 2),https://burnout.fandom.com/wiki/Coupe_(Burnout_2),burnout.fandom.com
244,Coupe Collector 1,https://burnout.fandom.com/wiki/Coupe_Collector_1,burnout.fandom.com
245,Coupe Collector 2,https://burnout.fandom.com/wiki/Coupe_Collector_2,burnout.fandom.com
246,Coupe Collector 3,https://burnout.fandom.com/wiki/Coupe_Collector_3,burnout.fandom.com
247,Coupe Collector 4,https://burnout.fandom.com/wiki/Coupe_Collector_4,burnout.fandom.com
248,Coupe Collector 5,https://burnout.fandom.com/wiki/Coupe_Collector_5,burnout.fandom.com
249,Coupe Cop,https://burnout.fandom.com/wiki/Coupe_Cop,burnout.fandom.com
250,Coupe DX,https://burnout.fandom.com/wiki/Coupe_DX,burnout.fandom.com
251,Coupe Prototype,https://burnout.fandom.com/wiki/Coupe_Prototype,burnout.fandom.com
252,Coupe Type 1,https://burnout.fandom.com/wiki/Coupe_Type_1,burnout.fandom.com
253,Coupe Type 1 (Burnout Legends),https://burnout.fandom.com/wiki/Coupe_Type_1_(Burnout_Legends),burnout.fandom.com
254,Coupe Type 2,https://burnout.fandom.com/wiki/Coupe_Type_2,burnout.fandom.com
255,Coupe Type 2 (Burnout Legends),https://burnout.fandom.com/wiki/Coupe_Type_2_(Burnout_Legends),burnout.fandom.com
256,Coupe Type 3,https://burnout.fandom.com/wiki/Coupe_Type_3,burnout.fandom.com
257,Coupe Type 3 (Burnout Legends),https://burnout.fandom.com/wiki/Coupe_Type_3_(Burnout_Legends),burnout.fandom.com
258,Crash,https://burnout.fandom.com/wiki/Crash,burnout.fandom.com
259,Crash (Burnout 2),https://burnout.fandom.com/wiki/Crash_(Burnout_2),burnout.fandom.com
260,Crash (Burnout 3),https://burnout.fandom.com/wiki/Crash_(Burnout_3),burnout.fandom.com
261,Crash (Burnout Legends),https://burnout.fandom.com/wiki/Crash_(Burnout_Legends),burnout.fandom.com
262,Crash (Burnout Revenge),https://burnout.fandom.com/wiki/Crash_(Burnout_Revenge),burnout.fandom.com
263,Crash City Police Department,https://burnout.fandom.com/wiki/Crash_City_Police_Department,burnout.fandom.com
264,Crash Escape,https://burnout.fandom.com/wiki/Crash_Escape,burnout.fandom.com
265,Crash FM,https://burnout.fandom.com/wiki/Crash_FM,burnout.fandom.com
266,Crash Headlines,https://burnout.fandom.com/wiki/Crash_Headlines,burnout.fandom.com
267,Crash TV,https://burnout.fandom.com/wiki/Crash_TV,burnout.fandom.com
268,Crash TV Episode 1,https://burnout.fandom.com/wiki/Crash_TV_Episode_1,burnout.fandom.com
269,Crash TV Episode 10,https://burnout.fandom.com/wiki/Crash_TV_Episode_10,burnout.fandom.com
270,Crash TV Episode 11,https://burnout.fandom.com/wiki/Crash_TV_Episode_11,burnout.fandom.com
271,Crash TV Episode 12,https://burnout.fandom.com/wiki/Crash_TV_Episode_12,burnout.fandom.com
272,Crash TV Episode 13,https://burnout.fandom.com/wiki/Crash_TV_Episode_13,burnout.fandom.com
273,Crash TV Episode 14,https://burnout.fandom.com/wiki/Crash_TV_Episode_14,burnout.fandom.com
274,Crash TV Episode 15,https://burnout.fandom.com/wiki/Crash_TV_Episode_15,burnout.fandom.com
275,Crash TV Episode 16,https://burnout.fandom.com/wiki/Crash_TV_Episode_16,burnout.fandom.com
276,Crash TV Episode 17,https://burnout.fandom.com/wiki/Crash_TV_Episode_17,burnout.fandom.com
277,Crash TV Episode 18,https://burnout.fandom.com/wiki/Crash_TV_Episode_18,burnout.fandom.com
278,Crash TV Episode 19,https://burnout.fandom.com/wiki/Crash_TV_Episode_19,burnout.fandom.com
279,Crash TV Episode 2,https://burnout.fandom.com/wiki/Crash_TV_Episode_2,burnout.fandom.com
280,Crash TV Episode 20,https://burnout.fandom.com/wiki/Crash_TV_Episode_20,burnout.fandom.com
